License Plate,Transaction Type,Description,Value,Customer,Segment,Contract Duration
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Rental,Rental of TOYOTA-COROLLA XEi 2.0 FLEX,2974,customer_41,mining,24
JPZ-993,Sale,Sale of TOYOTA-COROLLA XEi 2.0 FLEX,45075,customer_41,mining,24
FUX-809,Purchase,Purchase of TOYOTA-HILUX CS 4X4,-172298,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Rental,Rental of TOYOTA-HILUX CS 4X4,5695,customer_41,mining,24
FUX-809,Sale,Sale of TOYOTA-HILUX CS 4X4,87350,customer_41,mining,24
WJD-977,Purchase,Purchase of CHEVROLET-ONIX LT 1.0 FLEX,-58000,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,1917,customer_41,mining,24
WJD-977,Sale,Sale of CHEVROLET-ONIX LT 1.0 FLEX,27378,customer_41,mining,24
RQH-685,Purchase,Purchase of FIAT-MOBI LIKE 1.0 FLEX,-48000,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Rental,Rental of FIAT-MOBI LIKE 1.0 FLEX,1323,customer_41,other,8
RQH-685,Sale,Sale of FIAT-MOBI LIKE 1.0 FLEX,35445,customer_41,other,8
JRH-423,Purchase,Purchase of FIAT-NOVA STRADA ENDURANCE CS 1.4,-81702,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,2253,customer_41,other,8
JRH-423,Sale,Sale of FIAT-NOVA STRADA ENDURANCE CS 1.4,65008,customer_41,other,8
WHD-521,Purchase,Purchase of TOYOTA-HILUX CS 4X4,-172298,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Rental,Rental of TOYOTA-HILUX CS 4X4,4752,customer_41,other,8
WHD-521,Sale,Sale of TOYOTA-HILUX CS 4X4,121651,customer_41,other,8
IQF-735,Purchase,Purchase of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,-201850,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Rental,Rental of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,9213,customer_41,agribusiness,18
IQF-735,Sale,Sale of MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,145902,customer_41,agribusiness,18
ZOA-070,Purchase,Purchase of VW-POLO 1.0 MPI,-54000,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Rental,Rental of VW-POLO 1.0 MPI,2464,customer_41,agribusiness,18
ZOA-070,Sale,Sale of VW-POLO 1.0 MPI,40683,customer_41,agribusiness,18
IOY-779,Purchase,Purchase of FIAT-NOVA STRADA ENDURANCE CS 1.4,-81702,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Rental,Rental of FIAT-NOVA STRADA ENDURANCE CS 1.4,3729,customer_41,agribusiness,18
IOY-779,Sale,Sale of FIAT-NOVA STRADA ENDURANCE CS 1.4,60933,customer_41,agribusiness,18
LPF-786,Purchase,Purchase of TOYOTA-HILUX CD 4X4 STANDART,-162366,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Rental,Rental of TOYOTA-HILUX CD 4X4 STANDART,7410,customer_41,agribusiness,18
LPF-786,Sale,Sale of TOYOTA-HILUX CD 4X4 STANDART,126186,customer_41,agribusiness,18
ZKC-686,Purchase,Purchase of GM-S10 CABINE SIMPLES,-175555,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Rental,Rental of GM-S10 CABINE SIMPLES,8012,customer_41,agribusiness,18
ZKC-686,Sale,Sale of GM-S10 CABINE SIMPLES,134310,customer_41,agribusiness,18
KNI-058,Purchase,Purchase of VW-GOL TREND 1.6 FLEX 4P,-34083,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Rental,Rental of VW-GOL TREND 1.6 FLEX 4P,1555,customer_41,agribusiness,18
KNI-058,Sale,Sale of VW-GOL TREND 1.6 FLEX 4P,24041,customer_41,agribusiness,18
ADN-069,Purchase,Purchase of TOYOTA-HILUX CS 4X4,-172298,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Rental,Rental of TOYOTA-HILUX CS 4X4,7864,customer_41,agribusiness,18
ADN-069,Sale,Sale of TOYOTA-HILUX CS 4X4,126310,customer_41,agribusiness,18
EPI-715,Purchase,Purchase of SAVEIRO CS RB MPI,-82245,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Rental,Rental of SAVEIRO CS RB MPI,3753,customer_41,agribusiness,18
EPI-715,Sale,Sale of SAVEIRO CS RB MPI,57793,customer_41,agribusiness,18
HWJ-429,Purchase,Purchase of CHEVROLET-ONIX LT 1.0 FLEX,-58000,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
HWJ-429,Rental,Rental of CHEVROLET-ONIX LT 1.0 FLEX,2647,customer_41,agribusiness,18
